loan_id,ead,lgd,credit_rating,rsq,sector,region
3198,367213.26496582024,0.5826177351773305,B,0.2,CRE,UK
3199,153906.0312399863,0.2845927137435892,AA,0.2,FI,UK
3200,107416.45927599512,0.41383308930776586,BBB,0.2,Corporate,UK
3201,295756.3099975999,0.538659278770901,BBB,0.2,CRE,UK
3202,161648.58727761218,0.34955553572411485,BBB,0.2,FI,UK
3203,71895.14044325786,0.5466831722266461,A,0.2,CRE,UK
3204,213555.08778584065,0.4844504912083807,B,0.2,CRE,UK
3205,818339.3503143239,0.30647118482264574,BB,0.2,Corporate,US
3206,118072.61254283141,0.3984728650872197,BB,0.2,FI,UK
3207,248617.79233928086,0.3536513791119898,B,0.2,Corporate,US
3208,495664.33043096063,0.3142301079091104,BB,0.2,Corporate,UK
3209,176285.46189636356,0.5544113138506279,BBB,0.2,CRE,UK
3210,422286.180689749,0.4309379785250566,BBB,0.2,Corporate,US
3211,123558.34200777563,0.4543851844876303,A,0.2,Corporate,UK
3212,15176.704353544326,0.31887593677896187,BB,0.2,FI,UK
3213,41043.25056979484,0.3102038424804546,A,0.2,Corporate,US
3214,275324.0468062725,0.5542826357369022,BB,0.2,CRE,UK
3215,898199.987998929,0.49324281635836975,A,0.2,Corporate,US
3216,73775.87934697547,0.43435420057929125,AA,0.2,CRE,UK
3217,757144.1825543913,0.36328233958518275,A,0.2,FI,UK
3218,53316.60598411914,0.5463587427864665,AAA,0.2,CRE,US
3219,105156.2818359544,0.5020998847308256,BB,0.2,CRE,UK
3220,151935.46786949277,0.49314319252864114,BB,0.2,Corporate,UK
3221,250307.60949861727,0.47441689668626535,BBB,0.2,CRE,UK
3222,273012.9943628038,0.38072820185082634,A,0.2,Corporate,US
3223,146000.02833738067,0.31419512112996206,AA,0.2,Corporate,UK
3224,1884733.0037579024,0.46877602235851007,AAA,0.2,Corporate,UK
3225,216655.92445974686,0.49286786915207587,A,0.2,Corporate,UK
3226,83580.29446327974,0.37630191833128296,B,0.2,FI,US
3227,961815.6803032164,0.47128158454694713,A,0.2,Corporate,UK
3228,202152.14379315675,0.2995480163369618,BBB,0.2,FI,UK
3229,582509.9538010218,0.5230927559102442,AA,0.2,CRE,UK
3230,31675.17598744843,0.43163542722727594,A,0.2,CRE,UK
3231,189601.5748078662,0.3035981004435724,BBB,0.2,Corporate,UK
3232,118888.9571829308,0.47266755952091627,BBB,0.2,CRE,US
3233,95457.76179202582,0.4488757794586182,A,0.2,Corporate,US
3234,194659.71339116312,0.29133103293427787,AA,0.2,FI,UK
3235,503411.20222371776,0.3965306231271851,BBB,0.2,Corporate,UK
3236,139580.71987974356,0.3720855338389543,A,0.2,Corporate,US
3237,674576.2585645113,0.36113682623835214,A,0.2,Corporate,US
3238,47260.023166008345,0.5108770553825589,CCC,0.2,CRE,US
3239,223174.34059894207,0.46743038851956664,BBB,0.2,Corporate,US
3240,276282.067101603,0.5976955946592057,BBB,0.2,CRE,UK
3241,15186.100306119217,0.4332630554180289,BBB,0.2,CRE,UK
3242,263407.2828882318,0.5853182500841372,BBB,0.2,CRE,US
3243,126249.28060547894,0.3904032347826935,BBB,0.2,FI,US
3244,245451.44334568531,0.5071462939906478,BB,0.2,CRE,UK
3245,534146.9539717538,0.34328981444069534,BB,0.2,Corporate,UK
3246,204733.6331837551,0.5072821452836064,A,0.2,CRE,US
3247,124194.00599736431,0.3736715778169641,BBB,0.2,Corporate,US
3248,35968.236894906295,0.3440086401959657,BBB,0.2,Corporate,UK
3249,150155.29482707815,0.4179512145121664,B,0.2,Corporate,UK
3250,690057.8927490892,0.4970308544235534,BBB,0.2,Corporate,UK
3251,7389.82093300781,0.2310660502129328,BBB,0.2,FI,UK
3252,521951.3083736647,0.43268352357268147,AA,0.2,Corporate,UK
3253,305524.8004083585,0.5410403052638767,BBB,0.2,CRE,UK
3254,153858.30114818737,0.2314564695238739,AA,0.2,FI,UK
3255,296935.5269827916,0.2809600520979674,A,0.2,FI,UK
3256,509756.4217671711,0.3215298250395808,AA,0.2,Corporate,UK
3257,105032.79842938582,0.31647727176252155,BB,0.2,Corporate,UK
3258,178097.20870547043,0.41166917747121373,A,0.2,CRE,US
3259,163955.231512961,0.4506879754472585,BBB,0.2,Corporate,UK
3260,762205.3496069162,0.32977325081399406,B,0.2,Corporate,UK
3261,163662.81799530366,0.20807138632488906,A,0.2,FI,US
3262,188411.5417548198,0.4133486568386577,BBB,0.2,CRE,US
3263,416249.68868275126,0.4800424603671025,BBB,0.2,Corporate,US
3264,270369.3547903637,0.3772411880309916,AAA,0.2,Corporate,US
3265,202501.51017657522,0.3030894849084626,BB,0.2,Corporate,UK
3266,43258.46611796422,0.3969192661331758,AA,0.2,Corporate,US
3267,106550.15793922468,0.31866372935261233,BBB,0.2,FI,UK
3268,233552.0490873602,0.3907473658998647,BBB,0.2,Corporate,UK
3269,184836.722684332,0.3357331020702361,BBB,0.2,FI,US
3270,141672.82750606711,0.5851193954570563,BB,0.2,CRE,UK
3271,325066.88071779395,0.4401500074995765,A,0.2,CRE,US
3272,1413793.87694177,0.21159481176686992,AAA,0.2,FI,UK
3273,175411.60537656856,0.4618174250290796,BB,0.2,CRE,UK
3274,313704.40097392275,0.4399941831548361,BBB,0.2,Corporate,UK
3275,133242.66560381697,0.336960799318449,BB,0.2,Corporate,UK
3276,52918.755652474,0.43288250086640856,BB,0.2,Corporate,UK
3277,120038.26492597588,0.41151672715085613,BB,0.2,Corporate,UK
3278,197662.5007032166,0.48606432330537586,BBB,0.2,Corporate,UK
3279,153312.18486504193,0.3838164377366716,A,0.2,FI,US
3280,178838.2973596836,0.5662092066530406,BB,0.2,CRE,UK
3281,28982.223229610136,0.466225893708498,BBB,0.2,Corporate,UK
3282,102280.64965432844,0.31967384649191105,A,0.2,Corporate,UK
3283,32519.334677773655,0.40579342359430637,B,0.2,Corporate,UK
3284,220540.1002661642,0.494898967111729,B,0.2,CRE,UK
3285,160016.8400333737,0.4988138758245031,BBB,0.2,Corporate,UK
3286,134761.3757678889,0.5171428849941235,AA,0.2,CRE,US
3287,35890.545988621365,0.4681214044795276,BBB,0.2,Corporate,UK
3288,139075.3619175924,0.31713776505154556,BB,0.2,Corporate,US
3289,699025.1446417952,0.5049860070393607,B,0.2,CRE,UK
3290,94166.60524653975,0.3102810077047903,A,0.2,Corporate,UK
3291,180451.26232750178,0.46805698322520606,AA,0.2,Corporate,UK
3292,197258.0054289735,0.4845606718727762,B,0.2,CRE,US
3293,35325.07224824726,0.3827732934788835,BBB,0.2,Corporate,US
3294,36224.204392771775,0.32381454578540003,BBB,0.2,FI,US
3295,39226.509383671495,0.2921228274223461,CCC,0.2,FI,UK
3296,239514.96317365742,0.39225040972141334,AA,0.2,Corporate,UK
3297,556084.3361914136,0.5454823038020978,BBB,0.2,CRE,US
3298,933886.1191780685,0.495455907377671,AA,0.2,CRE,UK
3299,141694.03225693258,0.3804963768960047,BBB,0.2,Corporate,UK
3300,486154.143972242,0.43932347643330627,BB,0.2,Corporate,UK
3301,109103.10754537112,0.47282982369735416,BBB,0.2,CRE,UK
3302,48587.213350616694,0.38434037317350306,CCC,0.2,Corporate,UK
3303,68486.60489745966,0.372579327728611,BBB,0.2,FI,UK
3304,105585.89253321059,0.34383951277796704,A,0.2,Corporate,UK
3305,156823.15185585665,0.48315181216535746,A,0.2,Corporate,UK
3306,151304.62977020236,0.44292512558412284,BBB,0.2,CRE,UK
3307,300872.6767509136,0.42921369909662255,BBB,0.2,Corporate,US
3308,133928.54571344808,0.43816537388055204,AA,0.2,Corporate,UK
3309,415398.9283678939,0.3631896767269726,BBB,0.2,Corporate,UK
3310,85168.3195504517,0.4556759138029791,BBB,0.2,Corporate,UK
3311,108252.938341495,0.4986663753785836,BB,0.2,Corporate,UK
3312,843228.7087498102,0.4863791031561854,BB,0.2,Corporate,US
3313,20756.06727104682,0.4089229790376144,BB,0.2,CRE,UK
3314,1858100.44911632,0.3670384031571654,AAA,0.2,FI,UK
3315,268659.84638474893,0.2786451886667625,A,0.2,FI,US
3316,3412110.498927871,0.4627207421430498,BB,0.2,Corporate,UK
3317,637223.4135070444,0.5967948728805784,BBB,0.2,CRE,US
3318,131237.91246413824,0.5759272353473919,AAA,0.2,CRE,UK
3319,45743.69777598436,0.2635966403492606,BB,0.2,FI,UK
3320,768922.9381428605,0.25758768470732124,BB,0.2,FI,UK
3321,31224.17234040216,0.531885485818782,BBB,0.2,CRE,UK
3322,261935.1017380468,0.4253464435827267,AA,0.2,Corporate,UK
3323,63411.06333513382,0.49142209904791256,BB,0.2,Corporate,UK
3324,427207.57967382064,0.4019656593265486,BBB,0.2,Corporate,UK
3325,32648.52357296935,0.30136616931599075,BB,0.2,Corporate,UK
3326,352658.82708264724,0.4909115475026173,BB,0.2,Corporate,UK
3327,266439.4538862944,0.4995251397837261,BB,0.2,CRE,UK
3328,204706.4399481612,0.5941479393594964,BBB,0.2,CRE,US
3329,239418.7140392584,0.43707386220488015,AA,0.2,CRE,UK
3330,201528.94749082692,0.3359393210587365,BB,0.2,FI,UK
3331,76430.3807713394,0.3766159235818492,BBB,0.2,Corporate,UK
3332,47851.471500129875,0.40794314467534976,BB,0.2,Corporate,UK
3333,143642.31063939733,0.4978360139664629,A,0.2,Corporate,US
3334,1241637.5579420037,0.23436252966520926,A,0.2,FI,US
3335,288366.3623176432,0.5181556473382523,B,0.2,CRE,UK
3336,79432.27075491904,0.4851972700311008,BB,0.2,CRE,US
3337,337078.33790448494,0.49480421275277475,B,0.2,CRE,UK
3338,122104.8411145873,0.3897529446099839,BB,0.2,FI,US
3339,69046.99491573502,0.40851413849929696,BBB,0.2,Corporate,UK
3340,551457.7412143616,0.31979629485788885,BB,0.2,Corporate,UK
3341,333022.1213048506,0.4239935951529028,B,0.2,CRE,UK
3342,159246.8621800201,0.4839923084029031,BBB,0.2,Corporate,UK
3343,724602.1460872324,0.5334006208971074,BBB,0.2,CRE,UK
3344,267960.2813723836,0.48025468443379377,A,0.2,Corporate,UK
3345,203716.34389295848,0.48945459694794896,BBB,0.2,CRE,UK
3346,27317.159000915162,0.39111569778086736,BB,0.2,Corporate,US
3347,592259.7849155652,0.4858633492510222,A,0.2,Corporate,US
3348,34441.04070615368,0.22280326081459212,A,0.2,FI,UK
3349,193785.69257704008,0.49457443451590055,A,0.2,CRE,US
3350,221273.73364745846,0.44283006546052206,A,0.2,Corporate,UK
3351,97975.84780945886,0.3051024562904755,A,0.2,FI,US
3352,54676.77586542048,0.4355219724855521,BBB,0.2,CRE,UK
3353,185522.17543132187,0.4799969456047954,B,0.2,Corporate,US
3354,301946.86569808295,0.41201589966479935,BBB,0.2,Corporate,UK
3355,82831.03170224084,0.5070894580367457,A,0.2,CRE,US
3356,91579.79878854295,0.4859597648117085,AA,0.2,CRE,US
3357,52039.379720237295,0.4613661573666108,BB,0.2,CRE,US
3358,31718.02498738879,0.47879224587300395,BBB,0.2,Corporate,UK
3359,139933.13555182476,0.5384168709500133,BB,0.2,CRE,US
3360,78066.42209155297,0.5120966977987217,BB,0.2,CRE,UK
3361,316061.96719533793,0.3243905670989215,BB,0.2,Corporate,UK
3362,318760.3706677158,0.38490595633162605,A,0.2,Corporate,US
3363,295696.5752199069,0.595200310812446,BB,0.2,CRE,UK
3364,79692.68839005633,0.480813370035777,A,0.2,Corporate,UK
3365,420888.9106843931,0.22293383863412455,B,0.2,FI,UK
3366,62503.848807137736,0.5040920085516591,BBB,0.2,CRE,UK
3367,370524.59208339534,0.5526946354143136,A,0.2,CRE,UK
3368,267408.63620590087,0.5716836016141478,A,0.2,CRE,UK
3369,323759.7641403778,0.5678169400087067,A,0.2,CRE,UK
3370,40207.95311655792,0.4549276878022566,BB,0.2,Corporate,UK
3371,565949.8525477481,0.39572366435235995,A,0.2,FI,UK
3372,192252.75016369278,0.34710425707194636,BBB,0.2,Corporate,UK
3373,158211.9632463151,0.36475562979283144,A,0.2,Corporate,UK
3374,62869.52276550628,0.3971302705107898,BB,0.2,Corporate,UK
3375,89813.09607408984,0.5628123313548508,BB,0.2,CRE,US
3376,131941.6880619263,0.452973718749617,BB,0.2,CRE,UK
3377,132710.35727433593,0.4407017692531439,BB,0.2,Corporate,US
3378,859712.2468984916,0.4468855595515038,A,0.2,Corporate,UK
3379,152097.40370801592,0.5199025873446319,AA,0.2,CRE,US
3380,120120.72053679425,0.597056718177333,BB,0.2,CRE,UK
3381,128885.8066673633,0.4771650417032076,BBB,0.2,Corporate,US
3382,238877.67872722194,0.36826597474437534,BBB,0.2,Corporate,US
3383,204845.01203639503,0.3373927044152734,AAA,0.2,Corporate,US
3384,57264.76009179771,0.3406117743258186,A,0.2,Corporate,UK
3385,1032179.946921255,0.3361581220399287,AAA,0.2,Corporate,US
3386,128343.61662763638,0.5893328614263194,B,0.2,CRE,UK
3387,43602.60147387914,0.3534499706088985,A,0.2,FI,UK
3388,85175.31377362189,0.5765095530610047,BBB,0.2,CRE,UK
3389,156002.68950957723,0.5533180804898206,AAA,0.2,CRE,UK
3390,862385.4525380392,0.34549378813328724,BB,0.2,FI,UK
3391,127148.99143254316,0.4177135055853685,A,0.2,CRE,UK
3392,69638.76006149381,0.41119791350974466,B,0.2,Corporate,UK
3393,115622.73425793627,0.29431788359183736,B,0.2,FI,UK
3394,142972.16396438604,0.3687195058761591,A,0.2,Corporate,US
3395,140273.65973754265,0.34194309029232206,B,0.2,Corporate,UK
3396,28075.51209516867,0.3529705013169682,CCC,0.2,Corporate,UK
3397,59783.04028993632,0.2180952572221571,BB,0.2,FI,UK
3398,367316.154324958,0.4629521488488377,BB,0.2,Corporate,US
3399,241857.06104474637,0.42764213112454547,A,0.2,Corporate,UK
3400,229903.64639433904,0.26391259950552026,BBB,0.2,FI,UK
3401,89280.09630125856,0.23755780492678713,AA,0.2,FI,UK
3402,36279.62506907784,0.4058116411145638,AA,0.2,Corporate,UK
3403,179158.93230881856,0.48532620875153654,CCC,0.2,CRE,UK
3404,246434.90130573293,0.463444466425727,A,0.2,Corporate,US
3405,1013417.571772182,0.460357888839939,BB,0.2,CRE,UK
3406,70846.76012701451,0.4601397973465584,BB,0.2,Corporate,US
3407,311024.614945026,0.44822093635183935,B,0.2,Corporate,UK
3408,286116.5078536627,0.33779939830418576,CCC,0.2,Corporate,UK
3409,25709.29812783045,0.4751632484176023,A,0.2,Corporate,UK
3410,222452.97267217113,0.21549030293886196,AAA,0.2,FI,UK
3411,68349.50779048895,0.4776175463049992,BBB,0.2,CRE,UK
3412,287299.49052378087,0.5166530051083621,AA,0.2,CRE,UK
3413,340565.41897723195,0.31235410416796144,AAA,0.2,Corporate,UK
3414,83742.33280055915,0.45740882407519945,BBB,0.2,Corporate,UK
3415,244865.74962368715,0.32428378701198163,BB,0.2,Corporate,US
3416,1056670.7799220462,0.24140111946900175,BBB,0.2,FI,US
3417,226804.5402813171,0.4418492586346564,A,0.2,Corporate,UK
3418,118411.06081713029,0.3755079205910471,BB,0.2,Corporate,US
3419,200564.42454781497,0.4787056011411619,A,0.2,CRE,UK
3420,92351.01009067951,0.4830102918150969,AAA,0.2,Corporate,UK
3421,69968.5673586404,0.4717200980878653,BB,0.2,Corporate,US
3422,443255.0931723414,0.37824054514129374,BBB,0.2,Corporate,UK
3423,137036.78791650655,0.25552305722916335,BB,0.2,FI,US
3424,303833.2549724012,0.30472309243041923,AAA,0.2,Corporate,UK
3425,100248.21565980744,0.32675489108995054,BB,0.2,FI,UK
3426,402566.7285623543,0.4166139979514094,BBB,0.2,Corporate,UK
3427,287619.2141951013,0.33900848841991094,BBB,0.2,Corporate,US
3428,919939.7835612298,0.46282691212553234,BBB,0.2,Corporate,UK
3429,201308.23593388379,0.34072705380578283,B,0.2,Corporate,UK
3430,159179.87393031843,0.48506167060136485,BBB,0.2,CRE,UK
3431,114578.90729957425,0.5208965676556023,BBB,0.2,CRE,UK
3432,215760.82292350943,0.5761607483915548,CCC,0.2,CRE,UK
3433,158261.1646559417,0.3422690387265294,BB,0.2,FI,US
3434,250917.4857173148,0.33264061422911295,BBB,0.2,Corporate,UK
3435,68779.65426872417,0.43946778676596676,BB,0.2,Corporate,US
3436,221667.11775103072,0.42157645946713296,BBB,0.2,Corporate,US
3437,160314.29082189663,0.4705059264629313,A,0.2,Corporate,UK
3438,222232.09254087464,0.4889298864764032,BBB,0.2,Corporate,US
3439,25439.63925113437,0.4241628395980147,B,0.2,Corporate,US
3440,112864.50910803347,0.39147789232480495,B,0.2,FI,US
3441,637554.3332452986,0.38572865624513925,A,0.2,FI,UK
3442,90783.51669404427,0.39721876117805593,BBB,0.2,Corporate,US
3443,124935.27806475373,0.3308429783470613,A,0.2,FI,US
3444,100168.60710142716,0.43104361957351356,CCC,0.2,CRE,UK
3445,47521.33567618753,0.45405448141288784,CCC,0.2,CRE,UK
3446,74818.08486326115,0.49358585031964813,BBB,0.2,Corporate,UK
3447,94659.21305234129,0.21273506455807045,BB,0.2,FI,UK
3448,298887.51660465525,0.4936419377896212,BB,0.2,Corporate,UK
3449,129265.79100651987,0.3157066962310058,BBB,0.2,Corporate,US
3450,385288.49254216754,0.40328691353759083,AA,0.2,CRE,UK
3451,192948.27073698599,0.3363165900338816,BBB,0.2,FI,US
3452,76735.89515491892,0.4357994176383936,BB,0.2,Corporate,UK
3453,14399.600599554962,0.4531477446898054,BB,0.2,Corporate,UK
3454,961905.395753568,0.38521524457951695,BBB,0.2,FI,UK
3455,284967.82460419857,0.57834614046522,B,0.2,CRE,US
3456,82182.12006072991,0.49486489744041484,A,0.2,Corporate,UK
3457,612768.1149103728,0.40908975106138185,BBB,0.2,CRE,UK
3458,175865.796178166,0.3256329734533795,BB,0.2,Corporate,UK
3459,143336.34415501956,0.5661339875775493,BB,0.2,CRE,UK
3460,1266132.7319316522,0.44046391724040085,BBB,0.2,Corporate,UK
3461,282642.00971424277,0.3457885290543979,A,0.2,FI,UK
3462,694954.6993898032,0.47004560570840387,A,0.2,Corporate,US
3463,682539.0475501909,0.4907477737193859,BBB,0.2,Corporate,UK
3464,109614.92746234962,0.3243930197824363,BBB,0.2,Corporate,US
3465,83691.39153303156,0.42801838295207,A,0.2,Corporate,UK
3466,428465.0247406237,0.3473062427232629,BB,0.2,FI,UK
3467,387698.9297330638,0.49760257074275593,BBB,0.2,Corporate,US
3468,207269.61282801206,0.32415625183624636,BB,0.2,Corporate,UK
3469,263907.0326728181,0.49502756547361604,BB,0.2,Corporate,UK
3470,121165.04376614418,0.5684588024308768,A,0.2,CRE,US
3471,92857.82676107429,0.4038269124544539,AAA,0.2,Corporate,US
3472,79490.00557517381,0.3540181501145205,BB,0.2,Corporate,UK
3473,645479.3008694125,0.3434550963989313,BBB,0.2,Corporate,UK
3474,1904241.7042458386,0.3808527903014736,BB,0.2,Corporate,US
3475,119200.9291995627,0.3700725544248297,BB,0.2,Corporate,UK
3476,256021.8625692711,0.21141595398932647,BB,0.2,FI,UK
3477,178395.8589393465,0.21740368051193903,CCC,0.2,FI,UK
3478,272045.6477050174,0.31153209564479306,BBB,0.2,Corporate,US
3479,89111.39664320703,0.44647730246598855,BBB,0.2,Corporate,UK
3480,159458.82620798305,0.4544401601629102,BBB,0.2,Corporate,US
3481,67119.57335950145,0.3548806889032688,A,0.2,Corporate,UK
3482,153675.60973093912,0.2870967536733396,BBB,0.2,FI,UK
3483,224804.858833863,0.40414224566854196,A,0.2,CRE,UK
3484,973480.0310618245,0.33266083950242525,B,0.2,Corporate,UK
3485,94352.58989171707,0.5749842423983551,BBB,0.2,CRE,UK
3486,264689.32082127134,0.37534356403563973,BBB,0.2,Corporate,US
3487,1180298.0113227929,0.4964569828520311,BBB,0.2,CRE,UK
3488,163895.27135726518,0.25907944243120723,AA,0.2,FI,UK
3489,19241.014454676155,0.3068961804641699,AAA,0.2,Corporate,UK
3490,33828.597570295366,0.3383869223355116,BBB,0.2,FI,UK
3491,212331.8717625951,0.22087849297841958,AA,0.2,FI,UK
3492,119500.32330331513,0.4538599934730813,BBB,0.2,Corporate,US
3493,96848.6041021704,0.4641662724327436,B,0.2,Corporate,US
3494,1360439.5183547805,0.5924655453501633,B,0.2,CRE,US
3495,215781.85677321025,0.390832725871372,BB,0.2,FI,UK
3496,265496.7190348122,0.30529983294559265,A,0.2,Corporate,UK
3497,293906.8483974239,0.5123041133498941,B,0.2,CRE,UK
3498,92552.6977721227,0.3939150350507651,B,0.2,Corporate,UK
3499,264309.87212895055,0.5581994386588269,A,0.2,CRE,UK
3500,71603.8647946711,0.40369732366074484,BB,0.2,Corporate,UK
3501,164103.08533600823,0.5185970476779516,A,0.2,CRE,UK
3502,110138.13797283015,0.4861040125994472,BB,0.2,Corporate,UK
3503,46706.92428161754,0.4220570501493794,CCC,0.2,Corporate,UK
3504,124946.27722049522,0.30254386729529625,AAA,0.2,Corporate,UK
3505,129584.8536616779,0.3246798322354436,B,0.2,FI,US
3506,84454.33383883264,0.4505563361645075,BBB,0.2,Corporate,UK
3507,157740.33833633194,0.30506714606592406,CCC,0.2,Corporate,US
3508,39734.87397831329,0.3168349960829941,BBB,0.2,FI,UK
3509,10553.039123847288,0.2979410162768133,BB,0.2,FI,US
3510,11888.714602991493,0.47192195249610613,AA,0.2,Corporate,UK
3511,140498.80610793454,0.5640041558396401,A,0.2,CRE,UK
3512,266672.0016009211,0.31598091605946527,AA,0.2,Corporate,UK
3513,205147.89666527353,0.24320179436221923,CCC,0.2,FI,UK
3514,504795.890145409,0.42154892919872505,BB,0.2,Corporate,UK
3515,254146.24770062751,0.44774490936836253,B,0.2,Corporate,US
3516,112614.22333385139,0.31496727465799446,B,0.2,FI,UK
3517,89957.67409672246,0.552320085490174,AA,0.2,CRE,UK
3518,596283.478842124,0.4378557330461143,BBB,0.2,CRE,US
3519,1549556.5574528456,0.3113665006434678,AA,0.2,FI,UK
3520,212865.08110906792,0.5125466375389635,A,0.2,CRE,UK
3521,318435.886355022,0.4829723312562588,A,0.2,Corporate,UK
3522,47648.46169160107,0.36186689062540106,BBB,0.2,FI,UK
3523,32410.703887553656,0.3403413655306247,A,0.2,Corporate,US
3524,651830.6438712858,0.4794526708204701,AA,0.2,Corporate,US
3525,33962.50375954049,0.49544532704463384,A,0.2,Corporate,US
3526,358627.9791230936,0.4705986961671009,AA,0.2,Corporate,UK
3527,1103607.0440756693,0.33240000615261256,CCC,0.2,Corporate,US
3528,826124.7300791002,0.32346907663261,BB,0.2,Corporate,UK
3529,132900.39615251575,0.36163397622527577,CCC,0.2,Corporate,UK
3530,108267.11936461595,0.4667834193939621,BBB,0.2,Corporate,UK
3531,201555.43365061583,0.3033045125298311,A,0.2,Corporate,UK
3532,54322.06067179915,0.4785948855784844,BB,0.2,CRE,UK
3533,146806.2507570309,0.4017982172197053,A,0.2,CRE,US
3534,468995.56192143884,0.4790329638922813,A,0.2,Corporate,UK
3535,1544312.7708910538,0.3542913429849761,A,0.2,FI,UK
3536,522839.7190092007,0.4256800239000094,AA,0.2,Corporate,US
3537,516329.85129211016,0.5234317930377073,A,0.2,CRE,UK
3538,708626.2377745315,0.44335118373694665,BBB,0.2,CRE,US
3539,17980.21938772105,0.33631744287833826,BB,0.2,Corporate,US
3540,180531.57646219153,0.5754481992732741,AA,0.2,CRE,US
3541,36087.19404503261,0.5369736138379471,A,0.2,CRE,US
3542,55065.24489415194,0.3240731945166091,BB,0.2,Corporate,UK
3543,137403.15399547966,0.35713280675022724,AA,0.2,Corporate,UK
3544,737969.8971507988,0.32700483266106395,A,0.2,FI,UK
3545,119208.75959248283,0.285879905776921,B,0.2,FI,UK
3546,92036.97118343148,0.412338458464621,A,0.2,Corporate,UK
3547,144586.3775083031,0.47595634335352266,AA,0.2,Corporate,UK
3548,155099.3237243792,0.46451200174032076,BBB,0.2,Corporate,UK
3549,34857.91039015808,0.4274440135068587,A,0.2,CRE,UK
3550,548320.0630785852,0.46400437545276835,BBB,0.2,Corporate,UK
3551,136312.10464488572,0.4118650563714293,BB,0.2,CRE,US
3552,70926.08424941667,0.5797041669481505,AA,0.2,CRE,UK
3553,396716.9949636246,0.5922323878432265,BBB,0.2,CRE,UK
3554,60868.79551843337,0.2908538438115683,BBB,0.2,FI,US
3555,328264.6010840142,0.3454284921910747,AA,0.2,FI,UK
3556,166145.5081957986,0.3080557579436835,BBB,0.2,Corporate,UK
3557,36125.20998348127,0.5689548123292781,A,0.2,CRE,UK
3558,288941.7374427679,0.4520873251153166,BBB,0.2,CRE,US
3559,36118.855097605665,0.4308873531210393,AA,0.2,Corporate,US
3560,139603.75239238367,0.3678044009966277,BBB,0.2,Corporate,US
3561,37600.07667026848,0.3307658221224834,A,0.2,Corporate,UK
3562,356045.1432826058,0.4581449611111677,BB,0.2,CRE,UK
3563,68259.0903080934,0.3150187952490032,AA,0.2,Corporate,UK
3564,161485.1635914245,0.30099269375629234,BBB,0.2,FI,UK
3565,387574.14142399986,0.4717778605136178,BBB,0.2,CRE,US
3566,46261.847199868476,0.38024978573047585,BB,0.2,Corporate,US
3567,64316.46599555937,0.4498343689391419,BBB,0.2,CRE,UK
3568,47479.67891087831,0.5436869956849727,BB,0.2,CRE,US
3569,53789.018597252325,0.30226292110074304,BB,0.2,FI,US
3570,522915.2202325169,0.4603682242532908,B,0.2,Corporate,UK
3571,175628.16997833285,0.3102216661027292,A,0.2,Corporate,UK
3572,106699.49677719607,0.3825325833127841,BBB,0.2,Corporate,UK
3573,53366.920538756414,0.3961461010429699,BB,0.2,FI,UK
3574,102157.2977422906,0.5010186039433197,CCC,0.2,CRE,UK
3575,110103.15956629932,0.5027301491650656,B,0.2,CRE,UK
3576,69110.7245822736,0.3398524257801425,BBB,0.2,FI,UK
3577,235492.31759316055,0.39731721649731916,A,0.2,FI,US
3578,65706.38295607473,0.43808671493676615,BBB,0.2,Corporate,UK
3579,39188.58593364635,0.4550221786929757,BB,0.2,Corporate,UK
3580,46695.92467942348,0.4992123172674,BBB,0.2,CRE,US
3581,98740.50740375023,0.24512691513757517,BBB,0.2,FI,US
3582,625870.9882975203,0.43271019365606594,BB,0.2,Corporate,UK
3583,693034.2478098493,0.4484781332647813,BBB,0.2,CRE,UK
3584,36559.44870164577,0.4314756660608507,B,0.2,Corporate,US
3585,62817.842568692875,0.5618472865153685,BBB,0.2,CRE,UK
3586,17266.386071235767,0.5495676589475359,A,0.2,CRE,UK
3587,133829.91216938043,0.5740278426980312,BBB,0.2,CRE,UK
3588,79961.19787924092,0.47819892318481977,BB,0.2,CRE,US
3589,210961.55865804263,0.4202960532077699,AA,0.2,CRE,UK
3590,64521.286149246225,0.5063553640671336,A,0.2,CRE,UK
3591,402893.510567396,0.5699933691047783,CCC,0.2,CRE,UK
3592,239716.34330389212,0.5442370168582359,A,0.2,CRE,UK
3593,131965.52747696673,0.4160529400339041,BBB,0.2,CRE,UK
3594,68331.01648171915,0.423485496532364,BBB,0.2,CRE,US
3595,1486076.0479139658,0.3121811947394966,BBB,0.2,Corporate,UK
3596,161015.33863785557,0.42094623397202985,BBB,0.2,Corporate,UK
3597,119826.34985047235,0.380751008130317,A,0.2,Corporate,UK
3598,203632.7091095032,0.42979028167315103,BBB,0.2,CRE,UK
3599,22900.936150303267,0.25346586818811834,BBB,0.2,FI,UK
3600,81554.48627619281,0.4386446630091301,BB,0.2,Corporate,UK
3601,319561.2105641298,0.3966895132160935,AA,0.2,Corporate,UK
3602,375213.5090808029,0.4713520819401435,BBB,0.2,Corporate,UK
3603,270139.8842723285,0.4359629998012615,A,0.2,CRE,UK
3604,18499.829262319596,0.44012806248753245,A,0.2,Corporate,US
3605,134952.90254718176,0.3277873702485345,A,0.2,Corporate,US
3606,67688.37285166091,0.3165929868576523,A,0.2,Corporate,US
3607,258124.8388364893,0.48883236729863744,BB,0.2,Corporate,UK
